x,y,z
6.301479721069335938e+01,1.493287963867187500e+02,9.497553253173828125e+01
7.348914337158203125e+01,1.436229553222656250e+02,6.579826354980468750e+01
2.000580024719238281e+01,1.563454895019531250e+02,1.155519104003906250e+02
3.297137832641601562e+01,1.434433898925781250e+02,1.104550781250000000e+02
5.140759658813476562e+01,1.632904205322265625e+02,1.198905944824218750e+02
4.552039337158203125e+01,1.299050598144531250e+02,1.080118713378906250e+02
3.636979675292968750e+01,1.209957427978515625e+02,1.238252716064453125e+02
2.700257492065429688e+01,1.237541732788085938e+02,1.020512084960937500e+02
1.829182434082031250e+01,1.338846282958984375e+02,1.239270019531250000e+02
5.254561996459960938e+01,1.449962463378906250e+02,1.096199035644531250e+02
3.356861114501953125e+01,1.473519134521484375e+02,9.637010955810546875e+01
4.670753479003906250e+01,8.662184906005859375e+01,1.855184631347656250e+02
4.671823883056640625e+01,1.064404144287109375e+02,1.850891418457031250e+02
1.116675338745117188e+02,4.993822860717773438e+01,1.628745880126953125e+02
1.122632217407226562e+02,3.557908630371093750e+01,1.484401092529296875e+02
1.334250335693359375e+02,3.373159408569335938e+01,1.677412872314453125e+02
1.236940460205078125e+02,6.016471099853515625e+01,1.473028564453125000e+02
1.169681854248046875e+02,7.577425384521484375e+01,1.525029907226562500e+02
6.375926971435546875e+01,8.484287261962890625e+01,1.660032043457031250e+02
6.417094421386718750e+01,8.645786285400390625e+01,1.458836212158203125e+02
9.333409881591796875e+01,5.372233581542968750e+01,1.652405548095703125e+02
9.602507781982421875e+01,6.961261749267578125e+01,1.545426483154296875e+02
1.077811737060546875e+02,5.224590301513671875e+01,1.432312927246093750e+02
1.866666717529296875e+02,2.666667366027832031e+01,9.333333587646484375e+01
1.671795959472656250e+02,3.109614181518554688e+01,8.261244201660156250e+01
1.382295703887939453e+01,1.359603404998779297e+01,1.106770858764648438e+02
2.666667366027832031e+01,1.333333396911621094e+01,1.133333282470703125e+02
1.536318054199218750e+02,1.640979957580566406e+01,8.455572509765625000e+01
1.535897827148437500e+02,1.681447792053222656e+01,1.147978897094726562e+02
1.732436676025390625e+02,1.328619289398193359e+01,1.068683853149414062e+02
2.666667366027832031e+01,1.066666793823242188e+02,1.866666717529296875e+02
6.801379394531250000e+01,4.178196716308593750e+01,1.540953445434570312e+01
8.316813659667968750e+01,4.963973999023437500e+01,1.614379310607910156e+01
6.393480682373046875e+01,8.584064483642578125e+01,2.170984077453613281e+01
1.158749694824218750e+02,1.818388366699218750e+02,4.526026535034179688e+01
9.273252105712890625e+01,7.734646606445312500e+01,3.618527221679687500e+01
3.513723373413085938e+01,1.019813232421875000e+02,3.343555068969726562e+01
3.865371322631835938e+01,9.654349517822265625e+01,5.285347366333007812e+01
3.433916473388671875e+01,8.336536407470703125e+01,3.115255546569824219e+01
1.328805541992187500e+01,1.724251098632812500e+02,1.883330383300781250e+02
1.045403289794921875e+01,1.859618530273437500e+02,1.898712158203125000e+02
1.561061382293701172e+01,1.148919448852539062e+02,4.918647766113281250e+01
3.854199981689453125e+01,8.061435699462890625e+01,4.859337234497070312e+01
5.499458694458007812e+01,9.245516204833984375e+01,5.522713470458984375e+01
3.943380737304687500e+01,6.223047256469726562e+01,6.186400222778320312e+01
2.113969421386718750e+01,8.784819030761718750e+01,6.386011123657226562e+01
1.960699844360351562e+01,6.399385452270507812e+01,6.261449050903320312e+01
3.311754989624023438e+01,5.693489074707031250e+01,3.266785812377929688e+01
1.451529407501220703e+01,6.669251251220703125e+01,4.662363052368164062e+01
1.097414932250976562e+02,1.266959686279296875e+02,4.050283813476562500e+01
4.863072204589843750e+01,7.844614410400390625e+01,6.687207794189453125e+01
3.328043365478515625e+01,3.355938720703125000e+01,1.073920135498046875e+02
1.846138381958007812e+01,4.812187957763671875e+01,1.005225372314453125e+02
3.317103576660156250e+01,5.708502960205078125e+01,8.416528320312500000e+01
3.080690002441406250e+01,3.310963058471679688e+01,6.712106323242187500e+01
1.652690887451171875e+02,7.960123443603515625e+01,1.459948577880859375e+02
1.852825927734375000e+02,8.641046142578125000e+01,1.532843017578125000e+02
1.866666717529296875e+02,8.666665649414062500e+01,1.733333435058593750e+02
9.333333587646484375e+01,1.733333435058593750e+02,1.333333396911621094e+01
7.882632446289062500e+01,1.371428680419921875e+02,1.906747245788574219e+01
1.472242927551269531e+01,8.521968078613281250e+01,1.677197113037109375e+02
1.569325160980224609e+01,7.967568969726562500e+01,1.512439270019531250e+02
1.670707321166992188e+01,6.540499877929687500e+01,1.658036651611328125e+02
1.329463500976562500e+02,1.281533145904541016e+01,1.272825908660888672e+01
6.638797760009765625e+01,1.472748413085937500e+02,1.502765846252441406e+01
1.214976577758789062e+02,1.513399200439453125e+02,1.806714935302734375e+02
1.262904891967773438e+02,1.366919555664062500e+02,1.661672363281250000e+02
1.331522674560546875e+02,1.335086669921875000e+02,1.852010345458984375e+02
1.167600326538085938e+02,1.343853302001953125e+02,1.834588470458984375e+02
7.526105499267578125e+01,3.753628540039062500e+01,7.615403747558593750e+01
5.576773834228515625e+01,5.379770278930664062e+01,8.134843444824218750e+01
7.333333587646484375e+01,2.666667366027832031e+01,1.866666717529296875e+02
1.066666793823242188e+02,2.666667366027832031e+01,1.333333396911621094e+01
1.026320190429687500e+02,1.505838012695312500e+01,3.152300453186035156e+01
1.266666793823242188e+02,2.666667366027832031e+01,1.333333396911621094e+01
3.237214279174804688e+01,3.323880386352539062e+01,1.238987503051757812e+02
3.433190536499023438e+01,5.443408203125000000e+01,1.093163299560546875e+02
5.238439941406250000e+01,6.456446838378906250e+01,9.636021423339843750e+01
3.094567489624023438e+01,7.048800659179687500e+01,1.021570129394531250e+02
4.546544647216796875e+01,7.634706115722656250e+01,1.049635086059570312e+02
4.992609405517578125e+01,6.133592987060546875e+01,1.158548736572265625e+02
1.444704723358154297e+01,6.663717651367187500e+01,1.866470794677734375e+02
1.847197532653808594e+01,4.857397842407226562e+01,1.153136901855468750e+02
1.846138381958007812e+01,6.218302917480468750e+01,1.005225372314453125e+02
1.835439682006835938e+01,6.372829437255859375e+01,1.147196197509765625e+02
4.156164550781250000e+01,7.530149078369140625e+01,1.211095657348632812e+02
7.184068298339843750e+01,1.384359455108642578e+01,2.606296730041503906e+01
4.958479690551757812e+01,1.800545883178710938e+01,4.738977432250976562e+01
8.034629821777343750e+01,1.920053291320800781e+01,4.581096267700195312e+01
7.186841583251953125e+01,2.953842353820800781e+01,3.647237396240234375e+01
5.404220962524414062e+01,4.031784820556640625e+01,5.455979537963867188e+01
7.533306121826171875e+01,3.663941192626953125e+01,5.592324829101562500e+01
6.436995697021484375e+01,1.800545883178710938e+01,6.217493438720703125e+01
5.401209640502929688e+01,2.670692253112792969e+01,1.325472354888916016e+01
4.958479690551757812e+01,3.279060745239257812e+01,3.260461425781250000e+01
1.484544372558593750e+01,1.060480880737304688e+02,1.671700439453125000e+02
1.319729309082031250e+02,1.615555877685546875e+02,5.079515838623046875e+01
1.247861251831054688e+02,1.700646820068359375e+02,7.167745971679687500e+01
1.293349609375000000e+02,1.503275909423828125e+02,6.777646636962890625e+01
1.118608093261718750e+02,1.641658172607421875e+02,5.037914276123046875e+01
1.346891937255859375e+02,1.828728179931640625e+02,4.794393157958984375e+01
1.101405105590820312e+02,1.473730010986328125e+02,5.412976455688476562e+01
4.928207397460937500e+01,6.942411804199218750e+01,1.835661773681640625e+02
1.389219360351562500e+02,8.252871704101562500e+01,1.880398750305175781e+01
3.989294815063476562e+01,1.362016448974609375e+02,5.763507080078125000e+01
6.259240722656250000e+01,1.350805053710937500e+02,6.308812713623046875e+01
7.644115447998046875e+01,1.354609069824218750e+02,5.470786666870117188e+01
3.213379287719726562e+01,1.694315032958984375e+02,3.625666427612304688e+01
3.389304351806640625e+01,1.651488342285156250e+02,5.338088607788085938e+01
4.893658447265625000e+01,4.828582763671875000e+01,9.949459075927734375e+01
8.666665649414062500e+01,2.666667366027832031e+01,1.333333396911621094e+01
7.287983703613281250e+01,5.149266433715820312e+01,4.983145904541015625e+01
4.958479690551757812e+01,4.757576370239257812e+01,1.781945610046386719e+01
1.312678375244140625e+02,1.504917049407958984e+01,1.696701354980468750e+02
1.256122055053710938e+02,1.223789520263671875e+02,1.678779449462890625e+02
4.247111511230468750e+01,1.065152359008789062e+02,1.352247009277343750e+02
1.943577957153320312e+01,1.237536163330078125e+02,1.512813415527343750e+02
2.262041091918945312e+01,1.189331130981445312e+02,1.363530426025390625e+02
5.197434616088867188e+01,1.267062835693359375e+02,1.381832275390625000e+02
3.549412918090820312e+01,8.030940246582031250e+01,7.758731079101562500e+01
4.632316207885742188e+01,7.455835723876953125e+01,8.463832092285156250e+01
7.028495025634765625e+01,1.251781997680664062e+02,5.356087112426757812e+01
6.321547317504882812e+01,1.061588058471679688e+02,5.120376586914062500e+01
9.663416290283203125e+01,9.662741088867187500e+01,3.920193099975585938e+01
8.653223419189453125e+01,1.066195449829101562e+02,1.450959396362304688e+01
1.024143905639648438e+02,1.798962554931640625e+02,1.333541870117187500e+02
8.690279388427734375e+01,1.801643371582031250e+02,1.292260589599609375e+02
8.613646697998046875e+01,1.852859497070312500e+02,1.470976562500000000e+02
7.958662414550781250e+01,1.568170471191406250e+02,1.297185668945312500e+02
1.333333396911621094e+01,2.666667366027832031e+01,6.666667175292968750e+01
6.789080047607421875e+01,1.826447601318359375e+02,1.369700164794921875e+02
1.837731933593750000e+02,1.051281051635742188e+02,9.347091674804687500e+01
1.623180694580078125e+02,1.165504150390625000e+02,8.842494964599609375e+01
1.604343414306640625e+02,1.034026336669921875e+02,7.967240905761718750e+01
1.908045501708984375e+02,9.105075073242187500e+01,8.881746673583984375e+01
1.807913665771484375e+02,1.182415466308593750e+02,9.409953308105468750e+01
7.727561950683593750e+01,5.085890960693359375e+01,1.304955902099609375e+02
1.133752365112304688e+02,5.139023971557617188e+01,1.288021850585937500e+02
1.070943527221679688e+02,3.779695892333984375e+01,1.268483505249023438e+02
3.479964828491210938e+01,3.279060745239257812e+01,4.738977432250976562e+01
4.561535644531250000e+01,1.830118751525878906e+01,6.712106323242187500e+01
2.666667366027832031e+01,1.333333396911621094e+01,5.333333969116210938e+01
1.333333396911621094e+01,2.666667366027832031e+01,4.666666412353515625e+01
1.498306884765625000e+02,1.323804931640625000e+02,7.769684600830078125e+01
1.623180999755859375e+02,1.229517288208007812e+02,7.562235260009765625e+01
1.852304534912109375e+02,1.336640319824218750e+02,8.622628021240234375e+01
1.829972686767578125e+02,1.359789886474609375e+02,9.732181549072265625e+01
1.687722473144531250e+02,1.668917083740234375e+02,1.170768585205078125e+02
1.545329895019531250e+02,1.802054748535156250e+02,1.193901519775390625e+02
1.744065704345703125e+02,1.840306396484375000e+02,1.319740905761718750e+02
1.727449493408203125e+02,1.864919128417968750e+02,1.129286346435546875e+02
1.543574619293212891e+01,1.480610351562500000e+02,1.031558456420898438e+02
1.824642791748046875e+02,4.763035583496093750e+01,1.488510131835937500e+02
1.406233406066894531e+01,1.518687133789062500e+02,1.717833862304687500e+02
9.460243225097656250e+01,1.331099090576171875e+02,1.663644409179687500e+01
9.136056518554687500e+01,1.202835845947265625e+02,3.811691284179687500e+01
3.020794486999511719e+01,1.031911163330078125e+02,1.240302047729492188e+02
3.927496719360351562e+01,1.067484130859375000e+02,1.089795150756835938e+02
4.659539031982421875e+01,9.584371185302734375e+01,1.290679779052734375e+02
1.372458457946777344e+01,1.118786697387695312e+02,1.319262084960937500e+02
1.936098289489746094e+01,1.159969711303710938e+02,1.125073699951171875e+02
2.264331626892089844e+01,1.007308654785156250e+02,1.371570739746093750e+02
3.294517898559570312e+01,8.893689727783203125e+01,1.468764801025390625e+02
1.377879428863525391e+01,8.727323150634765625e+01,1.272539062500000000e+02
3.005413246154785156e+01,8.760788726806640625e+01,1.216650619506835938e+02
1.496807765960693359e+01,9.405933380126953125e+01,1.133420715332031250e+02
1.166781711578369141e+01,1.173764801025390625e+01,2.979166030883789062e+01
1.104187774658203125e+01,1.331344318389892578e+01,1.361019706726074219e+01
6.492736053466796875e+01,1.524645538330078125e+02,1.134228973388671875e+02
7.096672821044921875e+01,1.564325256347656250e+02,1.028292465209960938e+02
7.887491607666015625e+01,1.634971618652343750e+02,1.106397628784179688e+02
7.956642150878906250e+01,1.802124786376953125e+02,9.785359191894531250e+01
6.991127777099609375e+01,1.808322601318359375e+02,1.150849151611328125e+02
1.866666717529296875e+02,1.733333435058593750e+02,6.666667175292968750e+01
1.850684204101562500e+02,1.528600006103515625e+02,6.611268615722656250e+01
1.850271453857421875e+02,1.481542358398437500e+02,3.980833435058593750e+01
1.733333435058593750e+02,1.266666793823242188e+02,1.333333396911621094e+01
1.733333435058593750e+02,1.533333282470703125e+02,1.333333396911621094e+01
1.330601959228515625e+02,1.898247718811035156e+01,1.125442657470703125e+02
1.297162170410156250e+02,1.705205726623535156e+01,9.500254058837890625e+01
1.525322570800781250e+02,1.440330219268798828e+01,1.049561843872070312e+02
9.079144287109375000e+01,9.008439636230468750e+01,9.030211448669433594e+00
1.047261428833007812e+02,9.578102111816406250e+01,1.958599281311035156e+01
1.399940338134765625e+02,5.376537322998046875e+01,1.073243865966796875e+02
1.637151947021484375e+02,7.756061553955078125e+01,2.988589096069335938e+01
1.221916580200195312e+02,1.167739944458007812e+02,2.136238670349121094e+01
1.668088836669921875e+02,1.444016113281250000e+02,1.300265502929687500e+02
1.830528869628906250e+02,1.535391998291015625e+02,1.147568435668945312e+02
1.502574310302734375e+02,1.481982727050781250e+02,1.357649078369140625e+02
1.526088104248046875e+02,1.628827514648437500e+02,1.071707458496093750e+02
1.443456878662109375e+02,1.664370727539062500e+02,1.216926040649414062e+02
1.858610076904296875e+02,2.707357025146484375e+01,1.129729995727539062e+02
1.062699985504150391e+01,9.322924613952636719e+00,1.890436401367187500e+02
1.733333435058593750e+02,1.333333396911621094e+01,1.266666793823242188e+02
1.317396697998046875e+02,1.431615600585937500e+02,1.366831207275390625e+02
1.343496551513671875e+02,1.529271697998046875e+02,1.239518356323242188e+02
4.856512069702148438e+01,8.445883941650390625e+01,1.657364463806152344e+01
1.544366607666015625e+02,1.359816436767578125e+02,1.392165374755859375e+02
1.815245819091796875e+02,1.497293395996093750e+02,1.362433319091796875e+02
1.476307220458984375e+02,1.716556091308593750e+02,1.859811859130859375e+02
5.223097991943359375e+01,1.187280273437500000e+02,1.297736511230468750e+02
1.333037567138671875e+02,1.133644943237304688e+02,1.855103912353515625e+02
9.728794860839843750e+01,1.757928085327148438e+01,1.523927001953125000e+02
9.723069000244140625e+01,4.973590850830078125e+01,1.843351745605468750e+02
1.674479217529296875e+02,1.865965576171875000e+02,1.864703826904296875e+02
7.847842407226562500e+01,1.712413024902343750e+01,1.311338958740234375e+02
1.446689987182617188e+01,9.988208770751953125e+01,1.519096984863281250e+02
7.232514953613281250e+01,1.118718261718750000e+02,1.311929416656494141e+01
8.029579925537109375e+01,1.203150024414062500e+02,1.817567901611328125e+02
8.101151275634765625e+01,1.039252014160156250e+02,1.613574676513671875e+02
9.345184326171875000e+01,1.143240814208984375e+02,1.622466735839843750e+02
1.703376770019531250e+02,4.545928955078125000e+01,4.795272445678710938e+01
1.708333282470703125e+02,1.486263465881347656e+01,6.541666412353515625e+01
1.335455322265625000e+02,1.530411720275878906e+01,2.998852157592773438e+01
1.532250976562500000e+02,1.308451843261718750e+01,1.354625797271728516e+01
1.361377048492431641e+01,1.863164062500000000e+02,3.020833778381347656e+01
1.333333396911621094e+01,1.666666564941406250e+02,2.666667366027832031e+01
4.661284637451171875e+01,6.662146759033203125e+01,1.488528633117675781e+01
7.373574066162109375e+01,6.297693252563476562e+01,1.487230072021484375e+02
6.646917724609375000e+01,8.591878509521484375e+01,1.852702789306640625e+02
6.658100128173828125e+01,7.082794189453125000e+01,1.675564727783203125e+02
1.266666793823242188e+02,1.333333396911621094e+01,1.866666717529296875e+02
1.157202835083007812e+02,1.829946517944335938e+01,1.541266479492187500e+02
8.666665649414062500e+01,1.333333396911621094e+01,1.733333435058593750e+02
9.520061492919921875e+01,6.923804473876953125e+01,1.808471221923828125e+02
1.066337890625000000e+02,9.283803558349609375e+01,1.717162170410156250e+02
1.208641967773437500e+02,9.589789581298828125e+01,1.801212615966796875e+02
1.079536514282226562e+02,7.936114501953125000e+01,1.854615325927734375e+02
6.578952026367187500e+01,9.798831176757812500e+01,1.787232971191406250e+02
1.862099609375000000e+02,1.869442443847656250e+02,7.302082824707031250e+01
1.466666870117187500e+02,2.666667366027832031e+01,1.866666717529296875e+02
1.499116668701171875e+02,4.581097793579101562e+01,1.814089355468750000e+02
1.533333282470703125e+02,1.333333396911621094e+01,1.733333435058593750e+02
1.732520294189453125e+02,3.337397766113281250e+01,1.864686584472656250e+02
2.666667366027832031e+01,1.333333282470703125e+02,1.333333396911621094e+01
1.333333396911621094e+01,1.266666793823242188e+02,2.666667366027832031e+01
9.435243988037109375e+01,1.833457641601562500e+02,7.168104553222656250e+01
9.700156402587890625e+01,1.821730957031250000e+02,4.724992370605468750e+01
1.333333282470703125e+02,1.733333435058593750e+02,1.333333396911621094e+01
1.266666793823242188e+02,1.866666717529296875e+02,2.666667366027832031e+01
1.066666793823242188e+02,1.866666717529296875e+02,2.666667366027832031e+01
1.361377048492431641e+01,1.368360042572021484e+01,1.497916717529296875e+02
1.133333282470703125e+02,1.733333435058593750e+02,1.333333396911621094e+01
5.963557434082031250e+01,1.480028686523437500e+02,8.221897125244140625e+01
2.926598167419433594e+01,1.302862548828125000e+02,8.897168731689453125e+01
4.584143066406250000e+01,1.330784301757812500e+02,8.996016693115234375e+01
1.575930690765380859e+01,1.346012725830078125e+02,1.055744705200195312e+02
1.629474067687988281e+01,1.349809570312500000e+02,8.416809082031250000e+01
1.481848144531250000e+02,1.214007949829101562e+02,6.344824981689453125e+01
1.409788818359375000e+02,1.352473602294921875e+02,6.598732757568359375e+01
1.199517593383789062e+02,1.828728179931640625e+02,6.268135452270507812e+01
5.158965682983398438e+01,1.235678939819335938e+02,7.436740112304687500e+01
5.042872619628906250e+01,1.286727905273437500e+02,6.322807693481445312e+01
4.639835357666015625e+01,1.069661407470703125e+02,6.250158691406250000e+01
4.078670883178710938e+01,1.055668487548828125e+02,8.272911834716796875e+01
4.019996643066406250e+01,1.246448440551757812e+02,7.924623107910156250e+01
1.520833282470703125e+02,1.920833435058593750e+02,1.872184143066406250e+02
9.255455780029296875e+01,1.637907257080078125e+02,7.806151580810546875e+01
9.197263336181640625e+01,1.488846282958984375e+02,6.426648712158203125e+01
1.075250091552734375e+02,1.582534179687500000e+02,6.818117523193359375e+01
1.406222534179687500e+02,7.807382202148437500e+01,6.011268234252929688e+01
1.032634353637695312e+02,1.740845489501953125e+01,6.393153762817382812e+01
9.310646057128906250e+01,1.401253318786621094e+01,6.859227752685546875e+01
1.268750076293945312e+02,1.863862304687500000e+02,1.863164062500000000e+02
3.333333587646484375e+01,2.666667366027832031e+01,1.999999809265136719e+01
2.666667366027832031e+01,1.333333396911621094e+01,3.333333587646484375e+01
4.666666412353515625e+01,1.333333396911621094e+01,2.666667366027832031e+01
9.778753662109375000e+01,4.918154907226562500e+01,5.589302062988281250e+01
1.001799621582031250e+02,6.383799362182617188e+01,3.306238937377929688e+01
1.866666717529296875e+02,5.333333969116210938e+01,2.666667366027832031e+01
1.808508300781250000e+02,6.037014770507812500e+01,5.019369506835937500e+01
1.654998626708984375e+02,7.603230285644531250e+01,5.624404907226562500e+01
1.866666717529296875e+02,7.333333587646484375e+01,2.666667366027832031e+01
1.733333435058593750e+02,6.666667175292968750e+01,1.333333396911621094e+01
1.849345855712890625e+02,6.601043701171875000e+01,1.142253875732421875e+02
1.632892303466796875e+02,7.423632812500000000e+01,1.063544158935546875e+02
1.668426361083984375e+02,5.995642471313476562e+01,9.025833892822265625e+01
3.096812438964843750e+01,1.499453125000000000e+02,1.440598773956298828e+01
4.799763488769531250e+01,1.529084930419921875e+02,1.511219787597656250e+01
3.166816329956054688e+01,1.784128875732421875e+02,1.431526660919189453e+01
1.526233520507812500e+02,9.600238800048828125e+01,1.562634849548339844e+01
1.268515167236328125e+02,8.730574798583984375e+01,1.281122684478759766e+01
1.255929260253906250e+02,1.621918945312500000e+02,1.069357376098632812e+02
1.336739196777343750e+02,1.853934326171875000e+02,1.134223098754882812e+02
1.346274414062500000e+02,1.526709289550781250e+02,9.616814422607421875e+01
1.844275360107421875e+02,7.621868896484375000e+01,4.728777694702148438e+01
1.797713623046875000e+02,6.673549652099609375e+01,6.725978088378906250e+01
1.519257507324218750e+02,7.721193695068359375e+01,7.143917083740234375e+01
1.790059204101562500e+02,8.057542419433593750e+01,8.107736206054687500e+01
3.871060943603515625e+01,1.184227905273437500e+02,9.352111053466796875e+01
2.913363075256347656e+01,1.388295135498046875e+02,7.097766876220703125e+01
1.866666717529296875e+02,1.333333282470703125e+02,2.666667366027832031e+01
1.866666717529296875e+02,1.666666564941406250e+02,2.666667366027832031e+01
1.850684204101562500e+02,1.335352172851562500e+02,4.678791809082031250e+01
1.866666717529296875e+02,1.733333435058593750e+02,4.666666412353515625e+01
4.695301818847656250e+01,1.112389984130859375e+02,4.691217422485351562e+01
5.777709960937500000e+01,1.184796981811523438e+02,5.486227416992187500e+01
3.380192947387695312e+01,1.211961441040039062e+02,5.506263351440429688e+01
2.824673843383789062e+01,1.295966491699218750e+02,3.722201156616210938e+01
1.579787063598632812e+01,1.895485076904296875e+02,1.315467834472656250e+01
1.866666717529296875e+02,4.666666412353515625e+01,1.733333435058593750e+02
1.866666717529296875e+02,2.666667366027832031e+01,1.733333435058593750e+02
1.900000000000000000e+02,3.000000000000000000e+01,1.899999847412109375e+02
1.729166564941406250e+02,1.389421939849853516e+01,1.870833129882812500e+02
1.859526977539062500e+02,5.703144073486328125e+01,8.835300445556640625e+01
1.811273345947265625e+02,4.555471038818359375e+01,8.001099395751953125e+01
6.402204132080078125e+01,1.371117706298828125e+02,1.380527954101562500e+02
7.333333587646484375e+01,1.733333435058593750e+02,1.866666717529296875e+02
1.809678840637207031e+01,8.024662017822265625e+01,9.770991516113281250e+01
7.056408691406250000e+01,9.293669128417968750e+01,1.573176727294921875e+02
7.411841583251953125e+01,3.347628021240234375e+01,1.350038452148437500e+02
6.600086212158203125e+01,6.903504943847656250e+01,1.398417053222656250e+02
5.251340484619140625e+01,7.001248931884765625e+01,1.298989410400390625e+02
2.034818649291992188e+01,8.153706359863281250e+01,1.126459426879882812e+02
6.838673400878906250e+01,1.757928085327148438e+01,1.523927001953125000e+02
5.333333969116210938e+01,1.333333396911621094e+01,1.733333435058593750e+02
4.666666412353515625e+01,2.666667366027832031e+01,1.866666717529296875e+02
3.612321090698242188e+01,8.473209381103515625e+01,9.469952392578125000e+01
3.908129882812500000e+01,8.080813598632812500e+01,1.052922897338867188e+02
1.619547576904296875e+02,5.332061004638671875e+01,7.508219909667968750e+01
1.730137023925781250e+02,1.390273284912109375e+01,8.727468872070312500e+01
1.333910064697265625e+02,5.292227554321289062e+01,1.853064727783203125e+02
1.854095611572265625e+02,9.365615081787109375e+01,4.666020202636718750e+01
7.333333587646484375e+01,1.733333435058593750e+02,1.333333396911621094e+01
6.635659027099609375e+01,1.859250793457031250e+02,2.681648254394531250e+01
4.666666412353515625e+01,1.866666717529296875e+02,2.666667366027832031e+01
2.968269729614257812e+01,7.105300140380859375e+01,8.906285858154296875e+01
1.326893806457519531e+01,2.682291793823242188e+01,1.866832580566406250e+02
1.479128456115722656e+01,1.541078338623046875e+02,1.329553985595703125e+02
6.612506866455078125e+01,1.185617141723632812e+02,1.443163757324218750e+02
6.999999237060546875e+01,9.999995231628417969e+00,1.899999847412109375e+02
4.105994796752929688e+01,9.419668579101562500e+01,7.044083404541015625e+01
1.780204963684082031e+01,1.680738830566406250e+02,6.527634429931640625e+01
2.666667366027832031e+01,1.466666870117187500e+02,1.866666717529296875e+02
2.942671012878417969e+01,1.445920867919921875e+02,5.331607437133789062e+01
5.025019836425781250e+01,1.386175079345703125e+02,7.752628326416015625e+01
1.236519718170166016e+01,1.716145629882812500e+02,1.307405376434326172e+01
1.211271743774414062e+02,2.881839370727539062e+01,1.179729461669921875e+02
1.288034210205078125e+02,4.241704177856445312e+01,1.196297988891601562e+02
9.676657104492187500e+01,1.971671104431152344e+01,1.167593002319335938e+02
1.119960327148437500e+02,1.449664592742919922e+01,1.172921981811523438e+02
1.068292922973632812e+02,3.461554718017578125e+01,1.068537979125976562e+02
1.197742691040039062e+02,2.254799652099609375e+01,1.363698425292968750e+02
1.324665069580078125e+02,1.366230392456054688e+01,1.270505218505859375e+02
1.289594573974609375e+02,4.086954879760742188e+01,1.048085708618164062e+02
1.119638519287109375e+02,1.885352134704589844e+01,1.002965393066406250e+02
1.834730377197265625e+02,4.822718048095703125e+01,1.328457336425781250e+02
1.866666717529296875e+02,2.666667366027832031e+01,1.333333282470703125e+02
1.852420349121093750e+02,6.633854675292968750e+01,1.330548706054687500e+02
4.667853546142578125e+01,1.487467002868652344e+01,1.333584594726562500e+02
6.796661376953125000e+01,7.855971527099609375e+01,1.513455200195312500e+02
8.061447143554687500e+01,7.704814147949218750e+01,1.602845458984375000e+02
4.530606079101562500e+01,8.151813507080078125e+01,1.346570739746093750e+02
1.180075531005859375e+02,1.200394821166992188e+02,1.534764404296875000e+02
9.875512123107910156e+00,1.309508819580078125e+02,7.103106689453125000e+01
1.692629432678222656e+01,1.062581329345703125e+02,6.733929443359375000e+01
2.112954711914062500e+01,1.009278869628906250e+02,5.030792999267578125e+01
1.866666717529296875e+02,2.666667366027832031e+01,1.533333282470703125e+02
1.143636322021484375e+02,6.282878112792968750e+01,1.780837554931640625e+02
1.336310272216796875e+02,7.479653167724609375e+01,1.845066833496093750e+02
2.666667366027832031e+01,1.863873748779296875e+02,3.666667556762695312e+01
1.404277801513671875e+02,4.856090545654296875e+01,9.029621887207031250e+01
1.342331695556640625e+02,2.278164672851562500e+01,7.960950469970703125e+01
1.183930969238281250e+02,3.867550277709960938e+01,9.040464019775390625e+01
1.131783599853515625e+02,1.493776130676269531e+01,8.640589904785156250e+01
1.001792755126953125e+02,4.904914474487304688e+01,1.745467185974121094e+01
1.862350654602050781e+01,4.734849929809570312e+01,4.720900344848632812e+01
6.099378204345703125e+01,5.727484512329101562e+01,1.058784255981445312e+02
1.476085815429687500e+02,7.948632812500000000e+01,1.370329284667968750e+02
9.982114410400390625e+01,6.283972930908203125e+01,1.791399192810058594e+01
7.451436614990234375e+01,1.574300384521484375e+02,8.627661132812500000e+01
1.126995544433593750e+02,1.122765960693359375e+02,1.667601013183593750e+02
1.173504257202148438e+02,1.206759872436523438e+02,1.824002227783203125e+02
1.109513168334960938e+02,1.108457565307617188e+02,1.857163085937500000e+02
1.317396697998046875e+02,1.343253936767578125e+02,1.455193023681640625e+02
1.360644226074218750e+02,1.030593872070312500e+02,1.772115173339843750e+02
1.216631622314453125e+02,1.007866821289062500e+02,1.611109619140625000e+02
4.327383422851562500e+01,7.711473846435546875e+01,9.171401977539062500e+01
8.676133728027343750e+01,1.631097259521484375e+02,9.060678100585937500e+01
1.095549316406250000e+02,1.228959884643554688e+02,1.538508605957031250e+02
2.058111572265625000e+01,1.005730590820312500e+02,8.730799102783203125e+01
2.769877624511718750e+01,1.016237869262695312e+02,1.022518310546875000e+02
1.972683334350585938e+01,1.133821258544921875e+02,9.747958374023437500e+01
4.333782577514648438e+01,9.008796691894531250e+01,9.405422973632812500e+01
3.538214874267578125e+01,9.226929473876953125e+01,1.076472396850585938e+02
4.193774414062500000e+01,1.050763626098632812e+02,9.621006774902343750e+01
8.714102935791015625e+01,4.288649749755859375e+01,9.302206420898437500e+01
7.385379028320312500e+01,4.679574584960937500e+01,9.991899871826171875e+01
